OBJECTID,time,icao24,lat,lon,velocity,heading,vertrate,callsign,onground,alert,spi,squawk,baroaltitude,geoaltitude,lastposupdate,lastcontact
6850,1590366990,4bb145,41.966526031494141,-87.896882837468922,77.682747438276607,90.379436701418982,-3.901440000000000,THY6185 ,True,False,False,1366,,,1590366920.016999959945679,1590366920.016999959945679
6851,1590366990,abc0c1,41.177673339843750,-83.421020507812500,231.690637225960046,115.939203601713615,-0.325120000000000,SWA1160 ,False,False,False,6246,12496.800000000001091,12946.380000000001019,1590366989.815999984741211,1590366989.924000024795532
6852,1590366990,a06e4a,42.827224731445312,-89.085004939589396,134.021301615941582,305.154177632147423,0.000000000000000,N127GA  ,False,False,False,337,6705.600000000000364,6964.680000000000291,1590366989.812000036239624,1590366989.868999958038330
6853,1590366990,a3c185,41.690368652343750,-87.224578857421875,49.397340420653421,91.193489423982044,-0.325120000000000,N341FC  ,False,False,False,5365,1524.000000000000000,1531.619999999999891,1590366989.809999942779541,1590366989.812999963760376
6854,1590366990,89902f,43.607391357421875,-91.088412972383708,238.263670888884803,138.150716413267759,0.000000000000000,EVA056  ,False,False,False,1462,9448.800000000001091,9806.940000000000509,1590366989.954999923706055,1590366989.994999885559082
6855,1590366990,78157d,44.402618408203125,-89.615609305245528,254.773943786274799,323.870555856759154,0.000000000000000,CHH480  ,False,False,False,2304,10355.579999999999927,10744.200000000000728,1590366989.954999923706055,1590366989.993999958038330
6856,1590366990,a1fc42,41.611229848053497,-87.818575127180225,155.264108329546360,217.325520483106061,7.802880000000000,AAY2793 ,False,False,False,3135,3703.320000000000164,3855.720000000000255,1590366987.848000049591064,1590366989.967000007629395
6857,1590366990,abadd6,44.403014102224574,-91.639307533822375,222.706129060516645,301.780915092983435,0.000000000000000,SWA1384 ,False,False,False,1327,12192.000000000000000,12580.620000000000800,1590366989.516999959945679,1590366989.966000080108643
6858,1590366990,a390ff,40.522047139830505,-87.158910577947438,219.946319325938504,161.734564823055081,0.000000000000000,AAY2110 ,False,False,False,1472,11902.440000000000509,12367.260000000000218,1590366989.789000034332275,1590366989.966000080108643
6859,1590366990,a21127,42.787490844726562,-85.498102361505687,99.335659646150035,88.219357554001320,0.325120000000000,ENY4267 ,False,False,False,2253,716.280000000000086,1242.060000000000173,1590366745.253999948501587,1590366745.253999948501587
6860,1590366990,abadf9,41.766528113413663,-87.681309899618441,124.168708681277479,212.307334454882096,10.403840000000001,SWA957  ,False,False,False,3103,1203.960000000000036,1203.960000000000036,1590366987.601999998092651,1590366989.813999891281128
6861,1590366990,a6d5e0,40.632888018074681,-86.387807672674001,98.694174171277609,137.746400677344241,-3.576320000000000,N54DB   ,False,False,False,2403,3261.360000000000127,3383.280000000000200,1590366989.665999889373779,1590366989.789000034332275
6862,1590366990,abf29f,42.302996102025951,-93.165212232013062,196.929270711778372,216.929767822081914,0.000000000000000,SWA195  ,False,False,False,6555,12192.000000000000000,12588.239999999999782,1590366989.555999994277954,1590366989.992000102996826
6863,1590366990,ab7d44,41.913260767015359,-88.379005609556657,46.814404000000003,90.000000000000000,0.650240000000000,N8398L  ,False,False,False,1200,731.519999999999982,716.279999999999973,1590366989.467000007629395,1590366989.743999958038330
6864,1590366990,a2bec7,40.150726318359375,-92.911743164062500,209.313602383954617,213.572898406054861,0.000000000000000,SWA1081 ,False,False,False,2157,12192.000000000000000,12618.719999999999345,1590366989.861000061035156,1590366989.967000007629395
6865,1590366990,ad3098,38.310350321106988,-90.004537831182063,217.183122699833689,206.443661995327233,0.325120000000000,SWA1520 ,False,False,False,6530,12496.800000000001091,12969.240000000001601,1590366989.654999971389771,1590366989.992000102996826
6866,1590366990,a79104,42.329040527343750,-88.284509832208812,73.739764837082674,345.866809451137101,0.000000000000000,N587MH  ,False,False,False,,563.879999999999995,533.399999999999977,1590366983.987999916076660,1590366984.091000080108643
6867,1590367000,a05646,45.468222407971396,-83.964955399676072,260.750548112200931,54.961676450027248,-0.325120000000000,UAL931  ,False,False,False,4076,11269.980000000001382,11673.840000000001965,1590366922.154999971389771,1590366982.211999893188477
6868,1590367000,a79104,42.329040527343750,-88.284509832208812,63.718411652954565,291.801409486351815,2.275840000000000,N587MH  ,False,False,False,,586.740000000000009,556.259999999999991,1590366983.987999916076660,1590366998.523000001907349
6869,1590367000,a198e5,41.785102456302965,-87.760002668513820,57.867518665118247,43.198839484277634,-2.275840000000000,EJM16   ,True,True,False,1420,,,1590366789.217999935150146,1590366789.217999935150146
6870,1590367000,a95094,39.811473781779661,-87.537109375000000,182.384727858732305,159.008901098499706,0.000000000000000,N7HJ    ,False,False,False,6262,12496.800000000001091,12961.620000000000800,1590366999.838999986648560,1590366999.966000080108643
6871,1590367000,a748b5,42.245829953985698,-88.207120673600969,71.331700160368655,316.753404860071555,-0.325120000000000,N569DS  ,False,False,False,4307,1386.840000000000146,1386.840000000000146,1590366999.421000003814697,1590366999.867000102996826
6872,1590367000,abf29f,42.288940429687500,-93.179418390447438,197.340745221895986,216.840024979357338,0.325120000000000,SWA195  ,False,False,False,6555,12192.000000000000000,12588.239999999999782,1590366999.536000013351440,1590366999.536000013351440
6873,1590367000,a537b2,41.786556243896484,-87.746585499156609,,,,SWA189  ,True,False,False,3101,,,1590366994.400000095367432,1590366999.641999959945679
6874,1590367000,ad1697,41.788089752197266,-87.744556773792610,,,,SWA372  ,True,False,False,6270,,,1590366966.400000095367432,1590366972.187000036239624
6875,1590367000,a6d5e0,40.625998286877646,-86.380004882812500,98.671378426852684,140.500411470201897,-3.251200000000000,N54DB   ,False,False,False,2403,3230.880000000000109,3352.800000000000182,1590366999.838999986648560,1590366999.904999971389771
6876,1590367000,a06e4a,42.834091186523438,-89.098099109738371,134.616341782226925,305.512224315411117,-0.325120000000000,N127GA  ,False,False,False,337,6705.600000000000364,6957.060000000000400,1590366999.421000003814697,1590366999.969000101089478
6877,1590367000,a21127,42.787490844726562,-85.498102361505687,99.335659646150035,88.219357554001320,0.325120000000000,ENY4267 ,False,False,False,2253,716.280000000000086,1242.060000000000173,1590366745.253999948501587,1590366745.253999948501587
6878,1590367000,a1fc42,41.597729699086329,-87.832371911337191,162.163324588112431,217.524262614451771,7.152640000000001,AAY2793 ,False,False,False,3135,3779.519999999999982,3939.539999999999964,1590366999.642999887466431,1590366999.867000102996826
6879,1590367000,78157d,44.420700073242188,-89.634116036551347,254.662770678748416,323.708827919763735,-0.325120000000000,CHH480  ,False,False,False,6214,10355.579999999999927,10751.820000000001528,1590366999.578999996185303,1590366999.915999889373779
6880,1590367000,a2bec7,40.135116577148438,-92.925292968750000,209.598526900092025,213.690067525979771,0.325120000000000,SWA1081 ,False,False,False,2157,12199.620000000000800,12626.340000000000146,1590366999.865000009536743,1590366999.907000064849854
6881,1590367000,ab7d44,41.913214214777540,-88.373065327489087,47.846057748015149,90.616059908399251,0.325120000000000,N8398L  ,False,False,False,1200,731.519999999999982,716.279999999999973,1590366999.642999887466431,1590366999.792000055313110
6882,1590367000,89902f,43.591422388109109,-91.068681989397305,238.607201992902958,138.058697574095817,0.000000000000000,EVA056  ,False,False,False,1462,9448.800000000001091,9806.940000000000509,1590366999.865000009536743,1590366999.917000055313110
6883,1590367000,a3c185,41.690182443392480,-87.218926008357528,47.942758410902478,93.691385986451280,0.650240000000000,N341FC  ,False,False,False,5365,1524.000000000000000,1531.619999999999891,1590366999.539999961853027,1590366999.539999961853027
6884,1590367000,abadf9,41.755309024099574,-87.692360101744157,130.236657671049898,218.907228342663927,13.655040000000001,SWA957  ,False,False,False,3103,1325.880000000000109,1325.879999999999882,1590366999.642999887466431,1590366999.867000102996826
6885,1590367000,ad3098,38.292709350585938,-90.015602923454082,217.643862366727376,206.383352696813745,-0.325120000000000,SWA1520 ,False,False,False,6530,12496.800000000001091,12969.240000000001601,1590366999.700999975204468,1590366999.966000080108643
6886,1590367000,abc0c1,41.168518066406250,-83.395905928178252,231.929248214084197,115.769327624338715,0.000000000000000,SWA1160 ,False,False,False,6246,12496.800000000001091,12946.380000000001019,1590366999.936000108718872,1590366999.980000019073486
6887,1590367000,4bb145,41.967430114746094,-87.894588817249655,77.682747438276607,90.379436701418982,-3.901440000000000,THY6185 ,True,False,False,1366,,,1590366999.641999959945679,1590366999.641999959945679
6888,1590367000,acc799,43.511398315429688,-91.558397869731095,214.961273366031207,285.832386620422199,0.000000000000000,SWA1063 ,False,False,False,6560,12199.620000000000800,12595.860000000000582,1590366999.641999959945679,1590366999.901999950408936
6889,1590367000,abadd6,44.413467407226562,-91.662924630301347,222.873623299249658,301.598838133278036,0.325120000000000,SWA1384 ,False,False,False,1327,12192.000000000000000,12580.620000000000800,1590366999.474999904632568,1590366999.864000082015991
6890,1590367000,abeb57,41.779155407921742,-87.757862889489445,,,,SWA1278 ,True,False,False,6542,,,1590366999.421000003814697,1590366999.421000003814697
6891,1590367000,ac9c37,41.890502929687500,-87.721522938121439,25.804379762090313,184.573921259900885,0.000000000000000,N911UU  ,False,False,False,5144,480.060000000000002,449.579999999999984,1590366998.875000000000000,1590366999.513000011444092
6892,1590367000,a0abc5,41.998077392578125,-87.865780917080997,96.947787345229827,13.815025341261613,4.876800000000000,SKW5388 ,False,False,False,1306,723.900000000000091,701.040000000000077,1590366999.642999887466431,1590366999.867000102996826
6893,1590367000,a645b4,38.873291015625000,-90.412703804347814,101.555467393094702,233.652541791114743,-4.551680000000000,GJS4520 ,False,False,False,1372,1127.759999999999991,1127.760000000000218,1590366999.460999965667725,1590366999.920000076293945
6894,1590367000,a390ff,40.503295898437500,-87.150817871093750,219.296803102140785,161.820075217765520,-0.325120000000000,AAY2110 ,False,False,False,1472,11902.440000000000509,12367.260000000000218,1590366999.641999959945679,1590366999.966000080108643
6895,1590367000,a23d25,42.927108764648438,-87.975321924963623,87.686674211582499,46.188538609208820,-2.926080000000000,SWA399  ,False,False,False,2650,647.700000000000045,670.560000000000059,1590366701.400000095367432,1590366701.400000095367432
6896,1590367000,ad61de,41.787963867187500,-87.746616710316061,,,,SWA1541 ,True,False,False,6216,,,1590366915.864000082015991,1590366997.457999944686890
6897,1590367000,abe4db,38.651671328787074,-87.432434082031250,218.226756723087306,166.225828024080158,-0.325120000000000,SWA1697 ,False,False,False,4133,12496.800000000001091,12976.860000000000582,1590366999.796000003814697,1590366999.964999914169312
6898,1590367000,abdd09,41.660528667902540,-87.946642498637345,215.158169467183200,268.081719674853161,0.000000000000000,SWA163  ,False,False,False,2442,12184.380000000001019,12641.580000000001746,1590366999.864000082015991,1590366999.901999950408936
6899,1590367000,a0d961,42.286330400887181,-84.166515261627865,216.665833384370217,285.422161318738688,0.325120000000000,DAL1066 ,False,False,False,4172,7002.780000000000655,7307.580000000000837,1590366999.835000038146973,1590366999.979000091552734
6900,1590367010,abe4db,38.632690429687500,-87.426512345023752,218.104842154916810,166.357085224009921,0.000000000000000,SWA1697 ,False,False,False,4133,12496.800000000001091,12976.860000000000582,1590367009.690999984741211,1590367009.996999979019165
6901,1590367010,ad61de,41.787826538085938,-87.746788371693000,,,,SWA1541 ,True,False,False,6216,,,1590367002.483000040054321,1590367002.483000040054321
6902,1590367010,abdd09,41.660016593286542,-87.969126146893132,215.141563319323438,268.218648026317680,0.000000000000000,SWA163  ,False,False,False,2442,12184.380000000001019,12641.580000000001746,1590367008.565000057220459,1590367009.915999889373779
6903,1590367010,a0d961,42.291404594809322,-84.191234499909115,215.674166503416330,285.494848599138663,0.325120000000000,DAL1066 ,False,False,False,4172,7010.400000000000546,7315.200000000000728,1590367009.714999914169312,1590367009.977999925613403
6904,1590367010,a21127,42.787490844726562,-85.498102361505687,99.335659646150035,88.219357554001320,0.325120000000000,ENY4267 ,False,False,False,2253,716.280000000000086,1242.060000000000173,1590366745.253999948501587,1590366745.253999948501587
6905,1590367010,a0abc5,42.006225585937500,-87.864628281704199,108.044263237618622,0.818455461688614,6.827520000000001,SKW5388 ,False,False,False,1306,769.620000000000005,762.000000000000000,1590367008.607000112533569,1590367009.917000055313110
6906,1590367010,a6d5e0,40.619248212394069,-86.372888738458812,97.864774029283410,142.045769124867491,-2.926080000000000,N54DB   ,False,False,False,2403,3200.400000000000091,3322.320000000000164,1590367009.765000104904175,1590367009.897000074386597
6907,1590367010,abeb57,41.779120493743378,-87.758597440497795,,,,SWA1278 ,True,False,False,6542,,,1590367007.789999961853027,1590367007.789999961853027
6908,1590367010,ad3098,38.274691306938557,-90.026988153872253,217.643862366727376,206.383352696813745,0.325120000000000,SWA1520 ,False,False,False,6530,12496.800000000001091,12969.240000000001601,1590367009.970000028610229,1590367009.970000028610229
6909,1590367010,abc0c1,41.159545898437500,-83.371520996093750,231.916125283862385,116.053495310490959,0.000000000000000,SWA1160 ,False,False,False,6246,12496.800000000001091,12946.380000000001019,1590367009.714999914169312,1590367009.986000061035156
